	AEC	AF1	AF2	AM	ASMC	AT1	AT2	BCell	Basal	CAP1	CAP2	Ciliated	Deuterosomal	IM	LEC	MON	Mast	Mesothelial	NK	PC	PNEC	Plasma	Proliferating AT2	RAS	SCMF	Secretory	TCell	VEC	VSMC	cDC	pDC
STK32B	0.9572842521266814	0.9071733644749543	2.4803029871857594	2.017190786167271	4.23170310378642	0.5555364437426457	0.3256567454930584	1.2734183583751164	2.948021082566723	1.416436119070976	0.5425714738780748	0.6333921044973903	1.5594700083557136	4.513653401435585	5.406220311678554	3.450233517050306	2.5829040383216824	2.0157904396958792	0.49163512336722415	1.3510188016674642	1.20160660022364	0.0	1.5096846234854362	2.11565633547065	3.7076053868450405	1.16215558244376	0.5766576262868541	1.3880753073422898	1.7887344777797856	3.2603860254560133	4.176399125753862
RASL10A	1.9915267940626888	0.1289245498458702	0.0992454734116892	1.7766280334304283	0.39817377858683484	0.15019080292766582	0.11276001860177587	1.2738170077040676	0.1299872087003433	0.7807472920908015	1.1074122995604017	0.19527595836153486	0.0	3.541316173854634	0.28447254849822895	2.006435330524797	0.39563718732062214	0.30949233853573427	0.20560512837465572	0.1279287799161318	0.0	0.0	0.24311013627252906	0.32190644651590034	0.0	0.7625299765921196	0.12838784391086608	0.6621465514040134	0.0	1.91191249922458	0.0
FAM198B-AS1	1.3944316140065725	0.855624403614163	2.6206443717057737	2.56409860849725	0.8713377805565115	1.9687934058525314	0.5405166128732292	0.13981954055539206	3.144064260561129	0.43347186662527465	0.24992673710748486	2.3891366506055394	0.9056102741959869	4.502816512953847	2.0670268321849408	4.596696335402151	1.626400182181394	1.4692746408377078	0.49614392255808265	0.24122586977851396	1.6212761661526616	2.850353905369478	0.7722105209329744	0.8978447978583187	1.1503582474259604	1.9028044110860787	0.3383280946608184	2.1678816253121047	1.161259915366719	3.8730047527018248	1.6058322727673868
RAB3IL1	0.21783290198607247	1.1454476770411082	2.381425843343261	0.8086966535601772	0.0	0.040864623919063967	0.04555919073664799	0.0	0.13567081702359296	0.2280836931756279	0.07672418094870714	0.0	0.14282908313393602	3.262932464262078	2.312423225608414	1.0580861153554273	0.0	0.6639451788670541	0.1349825592737608	0.475565122101122	0.0	1.2637596474707466	0.10216106859529746	0.025025778754278208	0.19511529689406337	0.0	0.23992955493479273	0.0	0.0	0.388302508299463	0.0
P2RY6	0.0	0.41613822875756085	0.0	0.6505291111139858	0.0	0.28163795250792095	0.494802643547529	0.11189586192098233	1.39068837479178	0.09013994436619734	0.0	0.9934168510477711	0.6685496442262654	4.194967932650927	0.09784296155404519	3.023157665578415	0.0	1.0360942184018376	0.19741134493894325	0.41588154527105464	0.0	1.6965523144047008	1.7768359370281464	3.3608658952213935	0.0580743316855474	3.6039727365807366	0.18301813071254425	0.235239175962107	0.0	4.877078665148238	5.302421028481642
PRSS36	0.0	0.06707026118220753	0.142010753243035	1.610685796723742	0.1205300200103285	0.09710466958249989	0.08047145771998583	0.2752129733042749	0.11209295446460116	0.036409927716274736	0.2833956679279846	0.17015557669034417	0.10199646046931335	3.0981523363506307	0.0	1.2271130457704509	0.0	0.15489564023094143	0.5159884583139779	0.26282359964103474	0.0	0.0	0.25301650521691393	0.15280758729675212	0.10989374265704853	0.2686104265867902	0.06586168029814862	0.08937047860284056	0.0	1.1470501605631596	0.0
GAL3ST4	0.18851557562313367	1.3459991155887978	1.5616686458374005	1.1926789341602386	0.6830859486637073	0.04238107079911728	0.05937181221198784	0.6886253593719454	0.6279187375997806	0.19337869376186473	0.08259946112576431	0.09422422860707075	0.08973046919283523	3.358443287123324	0.34151723721731686	1.3558240433561992	0.0	1.0411805800165932	0.0	1.4364965802201088	0.2929621854445958	0.0	0.1803984399862473	0.14652826365447344	1.140634477328017	0.344641933911707	0.5322864450927418	0.10774829004686474	1.116811544661244	2.120562901782415	0.0
ANKH	4.178735592609178	4.016029020951931	4.852495802684882	4.032765914685847	4.6178428417346185	4.0069462584849855	4.078347309534268	4.542280787851194	4.827167174505699	3.729686051113249	2.2204297125585657	2.705043936149991	2.8965417052175253	6.246016357808749	5.449700563613271	4.627329455939381	4.670073224298384	4.123959630252238	4.737539550413671	2.980940395849113	5.554325316044317	4.151365964818563	4.846912353934065	4.50415698352371	4.186091083493527	3.743773635221263	5.9093208782246975	4.466219408425369	4.574120778995101	5.641097722282908	3.8872052689618326
OSM	0.0	0.01267600984468122	0.049742643998583	0.9139632098309631	0.15348048014407553	0.019812238166317834	0.01506820964645849	0.12364509486455673	0.0	0.09932108847597318	0.0	0.016026457098123618	0.0	2.6657598353068264	0.23317098155940952	1.0485178506781816	0.0	0.0	0.18561969556974478	0.10620162759419165	0.0	0.0	0.05577294100112716	0.007281051168897367	0.0	0.0	0.6009718331405901	0.0	0.0	1.385162872408387	0.0
FGF13	0.9975810556417894	1.266266799483421	1.6902468917882518	2.190117641861811	2.7190505404846053	0.7446418486782216	0.3238405987266178	0.4107120789531965	3.5116743771066	1.4856480301227246	0.8391447701821	2.074740151989618	2.072664591494391	4.643526895993922	5.03313146251516	0.9597041541379286	0.0	1.3670835552793024	0.4030148931968197	1.4027483169829467	5.054177710845321	2.9138893183404995	1.2829280447985254	2.862104519861254	2.246979488293302	4.994162784391663	0.36667447070606446	1.2582913419059762	2.465618823730926	0.7994523919660994	4.2770797919313255
AC087627.1	0.10126082007692594	0.5798875502927942	1.588933133306195	2.089718911369269	0.33703968985373073	0.21211795696517755	0.25246762803361167	0.32290507340348545	0.6034361566141414	0.4556070389744598	0.3097765030128251	1.911167217503178	0.3592649417550984	3.6511244602595814	2.0241986050453966	1.7394160855228227	0.0	0.28167266166909827	0.3811211954242634	0.2831432413502863	0.0	0.7078455939163875	0.11862251517656416	0.4263260542962107	0.3939039860045496	1.022268179181965	0.7158675296864967	0.7779815530559919	0.711546976999131	2.0846881173751166	1.2430202101514751
WWP1	4.712661212961199	5.135576497645862	5.248001388271939	5.268765180384253	4.521239300428668	5.386571762654533	5.386923848064071	4.623054809816603	5.30639659028909	4.929676974025608	4.652944163774758	3.911567080700804	3.8191290201645627	6.8953952944668595	4.910187292562708	5.551721786653777	4.607482294435151	5.085313779717037	5.154005017219988	4.334098698217226	4.712594305689356	4.583073951462338	4.969212460488137	5.405720662058463	4.839844821866892	5.169387261544349	6.035883587293611	5.249148685840497	3.9412954223548646	5.427854969580991	4.651462730899001
TNFRSF11A	0.4951851792565341	0.052126257778258044	0.06367385925936371	0.93120074124287	0.0	0.2433741483702499	1.1014319967783193	0.12894984596775383	0.9645054397598786	0.644868957513033	0.12412097901073307	0.6162020490496518	1.058865614219559	4.047898579507965	4.973033677857608	2.778169477507863	1.271196981691632	0.7405321500601977	1.0226103472157015	1.4513601086255281	2.5518377376118733	0.0	2.0807318778644226	1.7734280589773346	0.10074014516414818	2.1337296825786005	1.068198908874329	0.869581018260682	0.3818290659374722	3.867646647946568	2.6067414022557793
PTGS1	1.5008730524703688	0.12877507552963757	0.38555821394011663	1.839790982188592	0.926535390716834	0.061168605637782335	0.04310944072025406	2.4577663262563507	0.0	0.3248341636945699	0.6210655613650399	0.03697026356251188	0.0	3.7110924600924613	1.5657560519847544	3.292865153421381	6.327481612997677	0.16112520775139358	0.639199197462355	0.3832373408589466	0.22707654141099248	2.6021921277488116	0.20902245556270904	0.07316449773837298	0.4020246600710165	0.08521722333623637	0.3034189643758473	3.8779870738088187	0.8434811091980516	4.577519716891464	1.8616813642487955
FGL2	2.645718102055565	0.1645224636518816	2.2344596618974344	1.430632351558403	0.15491242405049513	0.1600303174122117	0.1209576405026784	1.4408875554921792	0.690339671519517	0.3705190781098675	0.6093381262203676	1.763901011945448	1.6945478438221693	3.738207429007491	2.091550869523679	4.112118805388715	0.8728169194583907	0.0	1.8652357923269767	0.5068824584755257	0.0	1.666035920075621	0.16400815143765438	0.506896902692565	0.1575694429454018	1.0394343595296056	1.174718766116252	1.1396669276467308	0.743134616102662	5.137421461962729	2.71385484400169
EBI3	0.485133102257072	0.046364841164086186	0.05815525942851825	0.38583275752453305	0.31572535948608105	0.05420149465628541	0.06656378599791664	1.800877880799531	0.0	0.5415585547523682	0.6118076658302348	0.08228266732181617	0.06326296947896932	2.905371649775764	0.16616464217495222	2.751301299690904	0.0	0.3586397856064116	0.1806342412213636	0.0	0.36945030220653197	1.2245967719428903	0.11511567683535917	0.21476173397074402	0.0	0.23710631066138377	0.3068577286365369	0.666540023852597	0.2572189620128905	2.9926812218115724	1.1144060526173147
SLC18B1	1.5537499508965704	1.6939584382966257	1.8174564121234844	2.296516471351247	1.064030678208082	0.8818464917536236	2.2560445222083634	2.775938076248536	2.766062801651137	0.726849842571427	0.8616911869683521	2.9468440701739236	2.8386132929526626	4.663369492281007	2.97495960103102	2.591540555904025	0.6800820097882949	1.7367104149230288	1.236254271524993	0.7117947100318218	2.208570555306772	1.9497972507030785	1.7479410270495341	2.2647405113035552	0.8392095572766612	2.7558716727338686	2.1697202826013187	0.9012435015617658	0.4790993190025389	3.0267262420567977	2.880085275854981
AC044781.1	0.07383270819112478	0.5854754115261133	1.3496565310446222	1.153480933347404	0.2553494458445693	0.0160256406715129	0.006302390307153501	0.0	0.0	0.7682774223008545	0.46460401810001206	0.020025837928227787	0.07497319547620161	3.1298945341364615	0.5896925811846823	0.12475210533114951	1.304119270359345	0.8017818709549809	0.15926895625038748	3.2976537375229165	0.0	0.0	0.0	0.043117611495856085	0.12179302054905333	0.7732936923325214	1.2922565708017024	0.9000954350424865	2.3204834142394835	2.794640269797278	0.0
TMIGD3	0.4807567820483891	0.1101916094697937	0.10942821616829106	1.567062992032756	0.38983729757182595	0.9896241330475659	0.09978671624619764	0.666295958117454	0.2774972202531242	0.4651587639168297	0.29014926155068405	0.1304522032155006	0.10756954093935883	3.343938038523023	0.38820118523935865	2.3675442411467382	1.2919232678154382	0.0	0.08811286565166278	0.17701423430548333	0.0	1.8794697642775968	0.2097998599996388	0.135792464228234	0.0	0.0	0.3489962919241198	0.3894474360191565	0.3174756871880953	2.0080597248949825	0.0
SAP30	1.4754500974300946	1.67933373673188	1.5323376193248133	2.3586243522917942	1.2459526906720189	0.23283048961030703	0.2208737938568238	0.7583397928248469	0.5533994692093758	1.13174908709858	1.691408580874043	1.333607542295765	1.148939207690288	3.886914822706649	1.523254045978277	4.1821779505031875	1.951684388085707	1.0583748291936792	1.8260924214349106	1.1820478462858175	1.021302324881055	2.252255105199003	1.0682666579403326	0.642341016130134	1.4844809290878993	1.436871290049327	2.119950093097848	1.120750054236294	1.8954910342060338	3.776211201074677	1.9062182171287732
HTR7	0.0	0.33397064534685733	0.3844543276569454	0.4938171865317092	0.3816484765495279	0.08681225633029972	0.03718229223998049	0.0	0.15257646821510953	0.13667015692672727	0.9003281428949302	0.11376679808860383	0.07764471810459991	3.040140934066329	0.1579457600908735	3.1808878877458246	0.0	0.53854122343469	0.41133050573993174	0.4251810590838076	0.0	0.0	0.06709200577129293	0.07254873977058598	0.4907334035579216	0.094676927735051	0.10761226105030294	0.0	2.2549816830206875	4.717847862149478	2.0218363363130387
PROX1	0.36266230125241034	0.26599141786848546	0.3636294255464111	0.08268919342623074	0.0	0.0392416835236215	0.014509827328642446	0.07390248506147809	0.26300801391275724	1.2618074881782027	0.16997938721806802	0.28558453935264	0.0	0.29461937915633096	6.554094185411912	0.10335223027222643	0.0	0.7887302230011752	0.15125697624572723	0.7019443118209103	5.0676318349899	0.0	0.051923270044918715	0.04807878078575981	0.35536099762049694	0.16581766706439147	0.14323895269700931	0.2194843903756926	0.0	0.0	0.0
PKHD1L1	0.757724351759714	0.20086752327882143	0.5279288167653847	0.0686896757162322	0.3787372523836617	0.18570588627093526	1.5213501371150258	2.112905010127548	0.2784890737702956	3.208322075678485	0.9117572769057783	0.23236238053350206	0.0	0.10303722519949948	7.378055090432316	0.11635364867132894	1.974691362169299	2.0747406052431985	0.24419447522373505	0.4547132149195087	1.4611408822046434	3.203925937302549	1.5418155038980943	0.6216253922830154	0.42483890478735314	0.2366570312618562	0.4580529976040256	2.853055205067776	0.0	0.282327230507049	1.3197843959037083
RELN	0.7115928931372942	0.2970580634614046	1.9123297526784138	0.2891439800501391	0.5783171747621817	0.13956691186605852	0.09319745914996999	0.39996286986317364	1.4951979966362685	1.6096280743784848	0.4232193001020726	0.19878419610891293	1.098016370130887	0.3451097559633505	6.638176702664331	0.7073598673605633	0.6107096293584834	1.4819197935194994	0.42811154718159333	0.21165257763130454	1.3165254271561628	0.0	0.06777669270798235	0.2560256779871525	0.5441317567852277	0.2099563486836542	0.5985353624938798	0.7548353052795285	0.7410946163977743	0.17466521656244896	0.0
LINC02147	1.5165745852922796	0.5164420738327218	2.659027809781945	0.19045455043731718	0.21661130276325222	0.30733708331491133	0.12289533719198828	0.2528366965393117	0.4379316439218263	2.349084385742896	1.6901495447432502	0.008828844813771221	0.14598157615097807	0.22560120164078917	6.979893436939872	0.16498762915215112	4.8237452178922	1.4472400930639047	0.31204330963675503	2.140120870914047	1.0401832706153025	0.0	0.09610704868726042	0.22977849856538127	2.6233493633822236	0.32915893568885385	0.12495438846855687	3.991689495054074	1.143719107727903	0.18063099775297883	0.0
MMRN1	1.6837889604466718	0.23923276225458753	0.6098725203589502	0.189060739574697	0.2556838897185596	0.09257460936993672	0.0609207526992917	1.5375853151371632	0.0	2.2650384823281713	0.9542763467820713	0.12987608705533948	0.21005016381290076	0.07954364405544899	6.8627059723021215	0.4468145254744657	0.765967094988946	0.9831381249147666	1.0115503911709667	0.42760797858594024	1.870190514089432	0.0	0.0	0.05991493806191289	0.4589847542617177	0.06964617562051098	1.6367080493432387	5.656893089921561	0.5846490044369622	0.33887221353367397	2.395944097339061
CCL21	1.1908374094938425	0.28515383438872144	0.17091786689986058	0.44435315777825096	0.9123511552075279	0.10088724995530741	0.20897929172191512	0.7647482346740608	0.16840261644680132	2.165100608621383	0.9540185021028883	0.07966717213616523	0.3101777965232146	0.8300715657236379	6.219947254722858	0.6147832742332314	1.2340847765675647	0.6711932730519506	1.4462512628974802	0.5918970026806666	0.0	0.0	0.08433451360772769	0.28914622304815235	0.3778642662567059	0.31782870970149035	1.4517334456666715	1.3826763321690403	0.7375568697624513	1.0929440828893588	0.0
AC099792.1	0.08807507601764719	0.25924144820105627	1.4629390779543736	0.07740322285694101	0.8613810767168444	0.06989372460756237	0.06767675056766512	0.25724661214585376	0.1691415758615239	0.8480044246329704	0.0	0.10909634013544209	0.08222429812493497	0.04512108299714966	5.439288311810833	0.3313910546884425	3.3997042273790132	0.9750486475332593	0.36460099951603764	0.2870049351473206	0.36257153962930894	0.0	0.13362181771263779	0.04727586637847237	0.39108406356350267	0.07378252923366606	0.11896262343988444	0.24147527656711495	0.0	0.16377322493279234	0.0
STAB2	0.8295542541934503	0.5117328513535105	1.3224389974248107	0.31178228345527403	1.1090764007685274	0.14075105744128155	0.1398341551303399	0.3134665850405484	0.3061520699136106	0.7921343144761565	0.05805467960008644	1.0520454149317995	0.5351577498066982	0.26144063605931783	5.747553308925959	0.44786441918887043	0.0	0.5907514392284356	0.0	0.33074266230813787	1.1764120137189071	0.0	0.39699672385314294	0.4200384268235207	0.22331902680997548	0.34498173723767916	0.292723784097735	0.44724655696128257	0.8618497635644449	1.1305589708642683	0.0
LINC01748	0.0	0.12198360438303361	1.0746519981184848	0.07940804026416289	0.4443451617854011	0.04034991160451955	0.045175450394498766	0.27862401596358466	0.39774549683962723	0.8793237319349243	0.36247974349352613	0.05217324582630082	0.1772551762349082	0.0	5.218929864254585	0.10574407565870694	2.057418384385065	0.36300260430702164	0.0	0.0	0.0	0.0	0.03178734794581945	0.024648209079057622	0.23966119099752398	0.22047928234739547	0.06834786058187868	0.0	0.49097136665071633	0.0	0.0
HOXD3	0.25943750578301916	0.02546926434891503	0.13609416272668196	0.008406173224630099	0.29342655432084946	0.054372821563449074	0.46836096436048946	0.0	0.24944950896461796	0.5706589761175855	0.0	0.06289159309655358	0.0	0.0	5.345425345903916	0.14543096611281006	0.0	0.6621930087146239	0.0	0.16918141239525467	0.0	0.0	0.07142284571796696	0.33915051310973743	0.0	0.12462998545157743	0.06175868538198272	0.42919932541296674	0.0	0.0	0.0
TBX1	3.8148820011574163	0.030155791386121105	0.44528899233890223	1.1792110309808093	0.0	0.5710316399576162	0.5094479004845184	0.0	4.227237741688039	1.6642313784832015	0.45474924156793395	2.781602597374852	2.6642110067711067	1.727088877600771	6.561174212947801	0.6533533324915891	3.241998501947239	1.6223914956812875	1.134071151151698	0.9511896278540021	5.355723515580086	1.0571455017525346	1.7028556875886458	3.642605514678166	0.12230969538820433	3.542297368613436	0.7364442541754068	0.9153212109853801	0.5012183880437769	0.0	0.0
DLGAP2	0.21270145999260837	0.41986129870459377	1.610691673440152	0.8704379058002469	2.043653385887514	0.3070985250716223	0.2985593521361917	0.8652420997268961	1.9848703073715608	1.007161540413975	0.8393456144217379	0.6986566566752629	2.0765928619922707	2.3032946566492574	6.118818157027116	3.5790916470749496	0.0	1.0164769386046502	0.27440057172250143	0.742794582576567	5.686340181599253	1.0738134497217164	0.4188882016935607	0.42837153349865914	1.7989512088045867	0.6628998122142679	0.5243520708659924	0.7820345361495795	0.698048000946435	3.9335105991411576	1.6764150314789001
SCN3B	0.5866558007490196	0.10380235911579268	0.22521726170081383	0.11129107328369796	0.26334698022107655	0.047090718700917134	0.024713991545586594	0.0	0.0	1.3418262978559072	0.6196099492145926	0.0	0.0	0.07156667881614776	4.90199613864679	0.0	0.0	0.0	0.3371048642982335	0.0	1.5155332834851318	1.4421982624957506	0.05632737979388983	0.046414911608268515	0.0	0.06786827479015109	0.0719637636203006	1.230433502679837	0.2883865340136614	0.0	0.0
AL357507.1	1.0249703469631577	0.49465818288638996	1.7905608408072395	0.15778472311166658	1.1790498462125019	0.6084803758737143	0.1511874311106178	0.0	0.19712536005130368	2.8857830846873354	3.1796645390134426	0.1751416927958394	0.0	0.09141108427304152	6.0038230841027245	0.21942289401278486	0.0	1.0409554754887098	0.17479202036517835	0.8238074368603201	0.6430051199279361	0.0	0.18304240791057313	0.18399353658049578	2.5860829538046017	0.45392419012172186	0.26157258650032017	2.005340171880886	0.21940107571319833	0.21496394473116234	0.0
PROX1-AS1	0.23681726326244118	0.1477440807221781	0.3192667499269756	0.03444364809352171	0.0	0.026987674872963708	0.031185002722740128	0.12450495509790054	0.0	0.5101264411005624	0.10697061511870382	0.23927203251010215	1.7518971327967159	0.2011347629218821	4.902298125460003	0.24777957725356067	0.0	0.14370143573916053	0.0	0.24310300322825631	5.624165633852626	0.0	0.07208691010607811	0.08903980347033177	0.12852012272548277	0.0	0.0	0.1288900606246817	0.5430415404977071	0.14655423682259242	0.0
PARD6G	0.5902373204868722	2.1967364119475046	2.169355325228445	0.11675320949464124	2.0678821367629703	0.5595658470643022	0.22780473683236488	0.1405441114559795	2.998518554027094	0.9016045515421711	0.5264267270046077	1.505600944046639	2.1326812959724	0.29605747746861444	5.856563797924623	0.21094098298798736	0.0	2.0518288975558128	1.350010956669953	4.491647119853533	1.1767057453644219	0.0	1.553706917006183	1.2735466134888669	2.5115011614095706	1.7259879783265577	2.403342057430411	0.4336453619610596	3.0935625902632946	0.10105592033537934	0.0
LINC01117	1.2102822133321574	0.511776941699892	2.4215974561694256	0.2511396835893873	0.5854657017959451	0.1370974042887459	0.08187070510669467	0.41020346672368724	0.0	0.8125634987321226	0.3528841261353224	0.23409566068748072	0.39093124460737877	0.3442410361495509	5.033538468382761	0.8101844471988532	1.1772235015624326	1.4596823365700613	0.241158945435918	1.031640279628473	0.6853097301650727	0.8205330540896152	0.08879159542475909	0.09902478148936358	1.1432508730292206	0.2917945596772722	0.410683572485525	0.8492775679078804	0.0	0.37398827885976854	0.0
AC007998.3	0.0	0.04768970584314221	0.0	0.04075501907618836	0.1184956577020124	0.08108646023355645	0.07505535411773641	0.0	0.0925799634482546	0.5031370979284062	0.12346110478869575	0.0	0.0	0.04621042890254777	4.14010969280382	0.0	0.6695723094793111	0.5100559291297201	0.0	0.0	0.0	1.1444980849537154	0.1604503749303299	0.037436157723862246	0.09512786788950371	0.0600531847533459	0.24537257129006063	0.13975156740127362	0.0	0.16286813146284806	1.876051320991703
LINC02208	0.8350154662016778	0.2795751886156565	1.2546360964700722	1.1121265722820157	0.3798238430380094	0.5680609320704882	0.20773464348961315	0.5486951730729196	0.38154242906477004	1.2046988623308992	1.0108376711381326	0.21510001833622486	0.23972609503229605	0.8152170135408462	5.139698177050007	0.8405675320419693	2.9358465810118712	1.0711432213021752	0.10499001347812906	0.48202911027085443	0.7993362634634752	0.0	0.2378337318320054	0.4476587945223877	1.2511151108640293	0.8560818257931955	0.06709494138044697	2.05597380767534	0.7338665122097251	0.8833083133532889	0.0
AC093912.1	0.5956670682063738	0.12940234521461386	0.19744110261749417	0.09027177823239749	0.15667704330829535	0.05021308868515331	0.04467355407563457	0.139021841921466	0.13289470865462902	1.1185847282664367	0.569335579184296	0.15837731901156737	0.12809672960032528	0.09847952822255444	4.517867721548824	0.16423638073267555	0.0	0.4256067036072133	0.17453384703941416	0.5234082859365384	0.0	0.0	0.03825692772347555	0.09012241700180292	0.5450937167409762	0.04146344554663963	0.0	1.2658832926983528	1.6537211422400988	0.104607333282718	0.0
SV2B	0.08731894135323037	0.9294934068197789	0.7808365870239307	0.16084745598105943	0.3072801648079936	0.10826354595814387	0.0462941025167795	0.0	0.5635575907084186	0.8001543109726741	0.19582694585613628	0.2050687752820241	0.0	0.3479352272779121	4.792507433350212	0.26246902973634184	0.0	0.45179458999766137	0.1902972659274386	0.3421887493221153	5.6688914560297405	0.0	0.6044901781067162	0.5808339413204958	0.21326964085434336	0.5898142570826187	0.19257547208797363	0.08287889578140333	0.3510542128402848	0.0	0.0
GNAT3	0.0	0.15085412231901393	0.0831896516424071	0.03675100280241208	0.12789969920722943	0.02148357142834816	0.05146037420150285	0.0	0.5003260327458653	0.16581479702437832	0.0	0.08149487114879947	0.0	0.0	3.706300852601364	0.0	0.0	0.5676272787936092	0.21014063939694055	0.09033738661661293	0.8672302240206721	0.0	0.0	0.027775535834553666	0.2719747182093166	0.1460504139147654	0.0	0.2684962066883266	0.0	0.0	0.0
DCDC2C	0.11494377525651192	0.127165299725328	1.6306314822796442	0.07972203535743806	1.1604713865825498	0.09900770905655996	0.04779807239144786	0.15162078327236814	0.0	0.8342264776713001	0.7478615081775936	0.06880336793971326	0.0	0.0	4.144486655813544	0.0	0.0	0.9313501968077064	0.0	0.3296617515457017	0.0	0.0	0.0	0.01660250063076322	0.6928711255301634	0.18358440167535517	0.05242003009511506	0.17183459587099156	2.918596369345432	0.2530045615433022	0.0
TM4SF18	0.7147383081875169	0.022732252757303235	0.21761305821740157	0.04466137268703823	0.2172710787204111	0.026790013409462615	0.08426344855199323	0.0	0.0	1.8256272309844022	0.886211039914377	0.04783237615385853	0.0	0.12158663620959623	4.056414195290044	0.0	0.0	0.0	0.15921950402767585	0.24612044795118873	0.0	0.0	0.1387897345971822	0.0425803622886457	0.13437728387935932	0.0	0.3504344404218477	1.8868067427662394	0.3526751368789198	0.0	0.0
AC093909.4	0.10855387519452286	0.03741521092853027	0.0	0.04865859303296541	0.19088887160801216	0.02770176162874194	0.021854874568741894	0.0	0.170305162063347	0.25388093904789244	0.0	0.05381582884570605	0.0	0.0	3.113057201496528	0.0947485158260545	0.0	0.12792286442159334	0.0	0.09045589874990359	0.0	0.0	0.03452260453066295	0.04180459745917791	0.0	0.0	0.05450630228316339	0.12044176565781795	0.2572189620128905	0.0	0.0
AL121974.1	0.10490809415931089	0.07756581649300326	0.12828284666022532	0.13093324037182502	0.0	0.06931300969956847	0.04213269907890052	0.09757461559492137	0.0	0.406591455778158	0.12073338776864555	0.0977317104459606	0.10457234507993309	0.06406258958743516	3.9963545162942498	0.0	0.0	0.0	0.0	0.23612176276090888	0.0	0.0	0.0	0.33809805005567567	0.3324707272059458	3.230163245484457	0.05655972693193049	0.0	0.0	0.0	0.0
SNCG	2.3732732703402344	0.09455149713353937	0.6755853842291429	0.08141626095366312	0.5580140252843948	0.07072557425238835	0.037460827125194246	0.1536289538336304	0.9081500727163178	1.8227312479560058	0.597147801680195	0.023582844669535974	0.0	0.0735086101700679	4.136151586189442	0.0	0.0	0.5392731268387438	0.3193218946508459	0.26471887297575863	0.1686385178627947	0.0	0.0	0.10005732104218741	0.0	0.2817132170736479	0.14551957479224292	3.1277269536942685	1.338740422480227	0.0	0.0
AC139099.2	0.5898717998413285	0.1073732971667453	0.7052476277477683	0.5064397765034944	0.0	0.18222025177927634	0.07079753387562256	0.42783725643920134	0.27398784275958155	0.2954040776216933	0.24540174370584672	0.11321844288499058	0.18656971369324613	1.05185763363343	3.8755390445479536	0.6279459227844947	1.0030635190327897	0.5621569194120439	0.45164470381017024	0.14632686891497626	0.31817751564908003	0.0	0.1141459165771951	0.1510905421415922	0.0	0.12364420118481209	0.28296855825889033	0.09813916836711664	0.34165599992078755	2.231170563742027	1.531846738250399
TSPAN5	2.5534168252392404	3.191893360920281	4.9319778937855645	0.4731477167541886	1.8567109560334252	4.074436193893867	2.980167644995403	4.160568406328741	3.7573080820372247	3.979495262042235	4.353339299771291	2.814016868190431	3.037108309054063	2.453573048198079	6.888022475215064	1.0597731672054838	2.0743477213463177	3.822403214314207	5.7392977683866775	2.4943978186954796	3.0749963702839906	3.7441118672327964	4.69387253247486	4.157538690736262	2.136541430367311	4.622945302052521	6.688735651820477	3.4700719791517165	1.4393888117928777	1.116823193730669	2.255303988578654
HOXD8	0.06737345102114761	0.0	0.0	0.026732923726087276	0.0	0.01214249205589993	0.011465211715314783	0.14674511991777722	0.0	0.07710448602536177	0.0	0.02313173732599301	0.0	0.050205327387258365	2.528647534927886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042950989603691196	0.03378230364293319	0.0	0.0	0.13872979342889522	0.0	0.0	0.0	0.0
SMAD1	3.271304576901845	3.12050793627521	3.122623314071002	3.1925431322608606	3.078742640274158	3.24788082267076	3.5983853406986803	0.7515971526737374	4.679647243735302	4.04739065264228	3.432985685341515	3.576143731171022	3.949603477467334	2.5284342798097117	6.584537569457756	3.246390218977336	0.6614289632786714	3.4994357973946832	1.47949818752614	2.556465422254265	3.025698776517646	1.931289044511152	3.9819212295527686	4.042811659581821	3.0059168580180873	4.497499855645844	1.5432035898069185	4.217015285932347	2.65332609929251	2.5835426240575665	0.9590194458550254
TFF3	0.8820713971362729	0.09573890511472313	0.3216436158104884	0.23667475147893008	0.5443560404814363	0.16390139148483923	0.21590695731060391	0.9814837408660974	0.5005933387290672	0.7932630491411086	0.6801825672879673	0.3493023860195033	1.0701535809391869	0.31030093686887594	4.1551359347978885	0.2265548029865837	0.6297936056181233	0.3510666614477934	0.7176495850595677	0.5365866207457184	2.94332641005979	0.0	0.310252922347826	0.7591344500795875	0.21275121241578673	1.89839563528273	0.5672170456497762	0.43394262266867295	0.6716394799143444	0.5963140725556297	0.0
LINC00636	0.0	0.10260343466113553	0.057161363526010894	0.11140463405495014	0.0	0.11859757026927766	0.06621202129088125	0.0	0.26800866333319956	0.47449289079899176	0.08695031830132853	0.23547869278306252	0.17151121116997164	0.0	3.3119090451175857	0.45167647757444634	0.0	0.0	0.0	0.24617120847160645	0.18762798935019132	0.0	0.12667628044479642	0.0996426654657284	0.0	0.11929312487893036	0.06614230801027705	0.12044176565781795	0.0	0.0	0.0
HOXD4	0.0	0.009469371060621946	0.061816866483953535	0.008521578349977006	0.0	0.0037923280088994226	0.0010821679541815961	0.0	0.0	0.1825472413579766	0.0	0.0	0.0	0.0	2.360939577394926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04352784905167428	0.0	0.23804965199864367	0.0	0.0	0.0
