barcode	UMAP1	UMAP2
mc235-Meyer_2021_3prime	0.39890116453170776	-2.2386255264282227
mc236-Meyer_2021_3prime	9.36513900756836	2.5315921306610107
mc237-Meyer_2021_3prime	9.25982666015625	2.3070340156555176
mc238-Meyer_2021_3prime	11.322074890136719	2.3312246799468994
mc239-Meyer_2021_3prime	9.453437805175781	1.826421856880188
mc24-Meyer_2021_3prime	-5.226643085479736	-7.865802764892578
mc240-Meyer_2021_3prime	-1.6370484828948975	9.170944213867188
mc241-Meyer_2021_3prime	10.298344612121582	1.9916208982467651
mc242-Meyer_2021_3prime	11.181604385375977	1.6947566270828247
mc243-Meyer_2021_3prime	11.319944381713867	1.7608894109725952
mc244-Meyer_2021_3prime	10.757171630859375	1.7492374181747437
mc245-Meyer_2021_3prime	11.433670043945312	2.203831672668457
mc246-Meyer_2021_3prime	10.052895545959473	3.25213885307312
mc247-Meyer_2021_3prime	9.588765144348145	2.211489677429199
mc248-Meyer_2021_3prime	10.3242826461792	3.0908572673797607
mc249-Meyer_2021_3prime	10.932856559753418	1.1851184368133545
mc25-Meyer_2021_3prime	-4.412237167358398	-8.157007217407227
mc250-Meyer_2021_3prime	-8.491832733154297	-0.5000414252281189
mc251-Meyer_2021_3prime	-8.404582023620605	-0.996013343334198
mc252-Meyer_2021_3prime	-8.755989074707031	0.7975291013717651
mc253-Meyer_2021_3prime	-8.941650390625	-0.8884062170982361
mc254-Meyer_2021_3prime	-8.950554847717285	0.7349404096603394
mc255-Meyer_2021_3prime	-8.753028869628906	0.5263774991035461
mc256-Meyer_2021_3prime	-8.224069595336914	-1.113682508468628
mc257-Meyer_2021_3prime	-8.809699058532715	0.8280951380729675
mc258-Meyer_2021_3prime	-8.755072593688965	0.39987319707870483
mc259-Meyer_2021_3prime	-8.51705551147461	0.8957107067108154
mc26-Meyer_2021_3prime	-4.814713001251221	-8.424751281738281
mc260-Meyer_2021_3prime	-9.001999855041504	-0.7335490584373474
mc261-Meyer_2021_3prime	-8.2803316116333	-0.8288612365722656
mc262-Meyer_2021_3prime	-9.035849571228027	0.16881580650806427
mc263-Meyer_2021_3prime	-8.27099609375	0.7688117623329163
mc264-Meyer_2021_3prime	-9.65027141571045	0.3620125353336334
mc265-Meyer_2021_3prime	-2.7768051624298096	0.3634852468967438
mc266-Meyer_2021_3prime	-2.737901449203491	0.6077308058738708
mc267-Meyer_2021_3prime	-2.8624255657196045	1.3625755310058594
mc268-Meyer_2021_3prime	-2.7905538082122803	0.36791113018989563
mc269-Meyer_2021_3prime	2.063728094100952	-1.9570732116699219
mc27-Meyer_2021_3prime	-4.510871887207031	-7.9606404304504395
mc270-Meyer_2021_3prime	1.9431109428405762	-2.139087677001953
mc271-Meyer_2021_3prime	2.9302146434783936	-2.667994737625122
mc272-Meyer_2021_3prime	1.5456504821777344	-4.238693714141846
mc273-Meyer_2021_3prime	2.952798366546631	-4.736191749572754
mc274-Meyer_2021_3prime	1.523690104484558	-4.948578834533691
mc275-Meyer_2021_3prime	2.521862745285034	-3.117940664291382
mc276-Meyer_2021_3prime	2.2633705139160156	-1.16000497341156
mc277-Meyer_2021_3prime	2.163388729095459	-2.4228196144104004
mc278-Meyer_2021_3prime	2.5321972370147705	-2.1568658351898193
mc279-Meyer_2021_3prime	4.0674567222595215	-4.763449668884277
mc28-Meyer_2021_3prime	-4.865170955657959	-8.092535018920898
mc280-Meyer_2021_3prime	2.158221483230591	-4.41384744644165
mc281-Meyer_2021_3prime	2.5130748748779297	-1.475329875946045
mc282-Meyer_2021_3prime	2.9913582801818848	-3.30775785446167
mc283-Meyer_2021_3prime	1.3828840255737305	-3.877730369567871
mc284-Meyer_2021_3prime	2.839123010635376	-4.6325554847717285
mc285-Meyer_2021_3prime	1.2305052280426025	-4.4917683601379395
