UID	AF1	AF2	PMP	SCMF	VSMC	ASMC	Pericyte	VEC	LEC	AEC	CAP1	EPC	CAP2	Chondrocyte	Mesothelial	AT1	AT1/AT2	AT2	Sox9_Epi	Secretory	Basal	Ciliated	Deuterosomal	PNEC	CD4_T	CD8_T	Treg	ILC	NK	B	cDC1	cDC2	maDC	Neutrophil	Basophil	Mast	iMON	AM	IM	Megakaryocyte/Platelet
Ccno	0.000224455	0.001903362	0.013364221	0	0	0	0	0	0.005543395	0.004500294	0	0	0	0	0	0	0.062579763	0.026604253	0	0.115703601	0	0.230931899	2.549778669	0	0	0	0	0	0	0	0	0	0	0.108901897	0	0	0	0	0	0
Mcidas	0	0	0	0	0	0.004606049	0	0.016001724	0	0	0	0.004919862	0	0	0	0	0.002448964	0.008366786	0	0.051162752	0	0.083089532	2.383223228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002453282	0
Ccdc67	0.000316809	0	0.005196696	0	0	0.011978503	0.006389153	0.005108636	0.004740519	0.037945566	0.009900925	0	0.006748907	0	0	0	0	0	0	0.034118257	0.018417876	0.314773924	2.955462791	0	0	0	0	0	0	0.004699442	0	0	0	0	0	0	0.005573726	0.004012977	0.002892607	0
Ptn	0.041665198	1.464060548	0.024867845	0.01355606	0.098739046	0.233298519	0.027940175	0.138752938	0.072530561	0.017127867	0.02265329	0.157805986	0.003185024	1.329513795	1.20307353	0.102476418	0.023011734	0.004353094	0.080930605	0.041053053	0.834933832	0.520907963	0.127879986	2.203073527	0.020460663	0.004177724	0	0	0.005645476	0.003031381	0	0	0	0.007826994	0	0	0	0	0.004059629	0
Fgf13	0.017185723	0.010474115	0	0	0.016463724	0.021047392	0	0	0.123716851	0.002385752	0	0	0	0	0.023623782	0.003173006	0.000519507	0	0.009708691	0.008840626	0	0.005718013	0.135243773	0.859081607	0.005701084	0.014237222	0	0.01105741	0.010751295	0.003927857	0.031123336	0.080381651	0	0	0	0	0.008801846	0.004097108	0.006115639	0
Ptprn	0.003960708	0	0	0.002359512	0	0	0.00851543	0	0	0	0	0	0	0	0	0.100937109	0.009065674	0	0	0.008092995	0	0.006034897	0.002861407	0.658947434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145667678
Srrm4	0.006792283	0.002080223	0	0	0.004858219	0	0	0	0	0.002872762	0	0	0	0	0.01977234	0	0	0.006586585	0	0	0.017384355	0	0.006809616	0.224085867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syp	0.015822479	0.008911673	0	0.003267217	0.017621761	0	0.00631338	0	0	0.00223466	0.005584649	0.004478298	0.004218259	0	0.005749229	0	0	0.00272926	0.008451401	0	0	0.001858627	0.003850212	0.416956677	0	0	0	0	0.002377059	0	0	0	0	0.0031371	0.009570954	0	0.003293014	0	0.00689452	0
Pde1c	0.009583761	0.002132521	0	0	0	0.020687542	0.00711817	0.021162989	0.011018031	0.086518523	0.004208018	0	0.005473046	0	0	0	0	0.007571456	0	0.003059205	0.035574819	0.005368464	0.002105993	0.711912215	0	0	0	0.028056891	0.009573162	0	0	0.007274089	0	0.006266586	0.043738641	0.058515347	0	0.011889233	0	0.067600975
Fgf14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009322108	0	0	0	0	0.315035942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gdap1	0	0.003148351	0	0.00501472	0	0	0	0.002813927	0	0.001660791	0	0	0	0	0	0	0	0	0	0	0	0	0	0.348473322	0	0.002736132	0	0	0	0.006315562	0	0	0	0	0	0	0	0	0.004059629	0
Kif5a	0.004149069	0.004145935	0	0.000459435	0.003939409	0	0	0.001412938	0	0	0	0	0.003630224	0	0	0	0.000997466	0.002056144	0	0.00420192	0	0	0	0.673173309	0.005283079	0	0	0.007337024	0.00369671	0.001517341	0.162155827	0.009657546	0	0	0	0	0	0.027967827	0	0.035987528
Robo1	0.259156706	0.135988694	0.121147196	0.551296393	0.042080808	0.173550623	0.094170669	0.020761182	0.079337544	0.027066238	0.006733779	0	0.016937018	0.182603333	0.080959098	0.162032201	0.230597955	0.055141883	0.010333597	0.044104438	0.033914523	0.002591663	0	1.254653242	0	0.018606646	0	0	0	0	0	0.007274089	0	0.020366331	0.009172768	0.096397866	0.008151749	0.004552572	0.008010875	0.018420327
Gdap1l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021721405	0.003629498	0	0	0	0	0	0.474553476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003167399	0
Syt1	0	0	0	0.014727768	0.013636285	0.067464049	0.014777112	0	0	0	0	0	0.0009715	0	0	0	0	0.002904508	0	0.006620819	0	0.002588468	0	0.657010758	0	0	0	0	0	0	0	0	0.027703536	0	0	0	0	0	0.00295435	0
Zcchc12	0	0	0	0	0.022507897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002457648	0	0.063173981	0.006275995	0.700179692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sez6l2	0.000240063	0	0	0.002401036	0	0	0	0	0.002505926	0.006768459	0	0.003968372	0.005582632	0	0.005329682	0.0036855	0	0	0	0	0	0	0	0.282386894	0	0	0	0	0	0	0	0.004472947	0	0.002956319	0	0	0	0	0.003277805	0.019137547
Celf3	0.003693855	0	0	0	0	0	0	0	0	0.001865713	0	0	0	0	0.021846362	0	0.001869321	0	0	0	0	0	0	0.508167854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacna2d1	0.4093313	0.22621007	0.037037092	0.331843351	0.15641827	0.374248645	0.218675313	0.102920879	0.045447995	0.046312038	0.024584892	0.043629843	0.025206379	0	0.18878585	0.015128511	0.003584947	0.006592808	0	0.071222883	0	0.082222636	0.086367756	1.196723697	0.008990898	0.024072829	0	0.006607712	0.014246435	0.004420097	0	0.00557779	0	0	0	0	0.009386201	0.009105267	0.011673306	0
Wnt3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013968964	0.91088103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gria2	0.000300695	0	0	0	0	0	0	0.002048639	0.106558826	0	0	0	0	0	0	0	0	0	0	0	0	0.001669991	0	0.696733547	0.00556851	0	0	0	0.007254718	0	0	0	0	0	0	0	0	0	0	0
Piezo2	0.110435703	0.158505811	0.044693551	0.180787622	0.039655724	0.078736253	0.163464258	0.47110426	0.61731849	0.099246265	0.675943335	0.760540941	1.541778136	0	0.085120465	0.066744065	0.041765641	0.045140194	0	0.020329406	0	0.054144454	0.012128418	1.999218042	0.024144737	0.008708205	0.0227783	0.013201511	0.035882773	0.020357977	0.038460051	0.009584579	0	0.109209647	0.059085574	0.051845819	0.018163535	0.067821486	0.01652984	0.057702255
Cnpy1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010458635	0	0	0	0	0.800589838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc4a3	0.069895302	0.076921208	0.063706675	0.046350409	0.145802873	0.192896361	0.018222662	0.004110377	0.021827145	0.005065002	0	0.006219932	0	0	0.133215957	0.039604817	0.038350165	0.020608311	0.066300608	0.019570087	0.052703293	0.061385198	0.09269951	0.957116342	0	0	0	0	0.003280367	0.005131233	0	0	0	0	0	0	0	0	0.00623072	0
Ptprn2	0.013547286	0	0	0.00791107	0	0	0	0	0	0	0	0	0.001911352	0	0	0	0.010078431	0.011038327	0	0.011293716	0	0.022550905	0.012246685	0.880030916	0	0	0	0	0	0	0.013602255	0	0	0	0	0	0	0.002916596	0	0
Nrxn1	0.029133741	0.019931941	0.017292353	0	0.034159124	0.097138747	0.766154259	0	0.04205846	0	0	0	0.040693295	0	0.035628665	0	0.003584947	0	0.016354635	0.011048992	0.071534812	0.00514599	0.004722345	1.299568303	0.005712785	0	0	0	0.008515998	0.004819148	0	0	0.219777753	0	0	0	0.002620726	0.003165659	0.008178533	0.010360568
Pnmal2	0.083449987	0.212235283	0.02983659	0.040707852	0.0829107	0.210178852	0.010427974	0	0.006478396	0	0	0	0	0	0.125011946	0.003681778	0.004251402	0.005544561	0.0230531	0.016743191	0	0.073051484	0.086954505	1.461036786	0	0	0	0	0	0	0	0.007916347	0	0	0.020619455	0	0.004157803	0.02517889	0.002572739	0.162548666
Srrm3	0.00350979	0	0	0.000410842	0	0	0	0	0	0	0	0	0	0	0.00535888	0	0	0	0	0	0	0	0	0.469256467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004031975	0
Dner	0.005435514	0.137443674	0	0	0	0	0	0	0	0	0.002587134	0	0.005386882	0	0	0	0	0	0	0	0	0.026581237	0.005635384	0.888458399	0	0	0	0	0.004438219	0.003349445	0	0	0	0	0	0	0.005076851	0	0	0
Pcsk1n	0.002854552	0	0	0	0	0.00452578	0	0	0	0	0	0	0	0	0	0.002331562	0.001567943	0	0	0.004118089	0	0.005701975	0	0.986493284	0	0	0	0	0	0	0	0	0.032848866	0	0	0	0.004730852	0	0	0
Gng3	0.015468169	0.005532984	0	0.00109962	0.007278156	0	0.006925628	0	0	0	0.005327589	0.002396598	0	0	0	0.002688878	0.001841978	0	0.007750168	0.00260839	0	0.008550464	0.003776594	0.673319574	0.008253599	0.008118042	0.029445488	0	0.00605808	0.00586107	0	0	0	0	0	0	0	0	0	0
Tmem171	0.012595598	0.010745084	0	0	0.00550702	0.003492802	0.003485418	0	0	0.003988177	0	0.003150428	0	0	0	0.033150884	0.19337415	0.166948945	0.291905723	0.123487742	0	0.106144314	0.011715196	1.273362224	0	0	0	0	0	0	0	0.015705974	0	0.00308913	0	0	0.006067854	0.133801749	0.00423747	0
Slc35d3	0.000352205	0	0	0	0	0	0	0	0	0	0.005232701	0	0	0	0	0	0	0	0	0	0	0.028890377	0.002183356	1.640307909	0	0	0	0	0	0	0	0	0	0	0	0.59489426	0.002279499	0	0.004340813	0.2466796
Scg3	0.000232186	0.015516862	0	0.002594843	0	0	0	0.004171179	0	0.005585037	0.008447803	0.009589262	0.008173681	0	0	0.001644372	0	0.005317598	0	0	0	0	0.003849236	1.041469784	0	0	0	0	0.002782857	0	0	0.00485577	0	0	0	0	0	0	0	0
Dll3	0.002600991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056729711	0.878198817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tcerg1l	0	0	0	0	0	0	0	0	0.020698745	0	0	0	0	0	0	0	0	0	0.020421711	0	0	0	0	0.608440095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnip2	0	0	0	0	0	0.007892035	0.008853574	0	0.006172105	0	0	0	0	0	0.01039391	0	0	0	0.026551111	0.009555514	0	0.016963014	0.009454267	1.160643677	0.031906476	0.00917762	0.020384302	0.020638123	0.010659212	0	0	0	0	0	0	0	0.001246397	0	0	0
Ddc	0.006329565	0.019170765	0.014140422	0.206972758	0.038721912	0.136101893	0.01000005	0.018869151	0	0	0.00290419	0.01133902	0.003355076	0.099028403	0.096708425	0.464610572	0.226210229	0.017148793	0.118591838	0.065808485	0	0.027439119	0.019749261	1.871452058	0.014383193	0.036629137	0.006391834	0.01820395	0.056329377	0.028330171	0	0	0	0	0	0.85072103	0.003743562	0.014221854	0.013783678	0.144261989
Kcnip1	0	0.002255126	0	0.008027766	0.004883042	0	0	0	0	0	0	0.003138961	0	0	0.005542089	0	0	0	0.004638976	0	0	0	0	0.833636659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stmn3	0	0.002486036	0	0.002438509	0	0	0	0	0	0	0	0	0	0	0	0	0.015266286	0	0	0	0	0	0.002025116	1.03260355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly6h	0	0	0	0	0	0.007605262	0	0.011598013	0.002980243	0	0	0	0.004755419	0	0	0	0	0	0	0	0	0.036813836	0.011809028	1.162449954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024960101
Lrp11	0.008747239	0.003446563	0	0.006029988	0.012524883	0.003924901	0.033114766	0.015056205	0.031350204	0.021013099	0.003462711	0.013031964	0.00134937	0	0	0.003540808	0	0	0	0.004812517	0	0.010173919	0.00597442	0.974855341	0.003688762	0.004127859	0	0	0.00888326	0.003323385	0.025831165	0	0	0	0	0	0	0	0.003497809	0
Rab3b	0.008045518	0.002228415	0	0.025462389	0.022913163	0	0.048381003	0.009388383	0.009324825	0	0.000334124	0.001204814	0.006986071	0	0.086219826	0	0	0	0	0	0	0.075048116	0.004876203	1.184477963	0	0.003233719	0	0.003582794	0	0.01339909	0	0	0	0	0	0	0.003022612	0	0	0
Rab3c	0	0.004555392	0	0	0.001375936	0.004116693	0	0.004653986	0	0	0.00037344	0.003078572	0	0	0.004349781	0.02776536	0.022492084	0.047880537	0.049068075	0.007444899	0	0	0.002233636	1.321287436	0	0	0	0	0	0.003648068	0	0	0	0	0	0	0	0	0	0
Syt7	0	0.012948937	0.01927344	0.004841504	0	0	0.008279235	0.142726059	0	0.117088339	0.040906651	0.016319853	0.03728647	0	0	0.037971407	0.084328173	0.12685483	0.024965471	0.02951461	0	0.005520417	0.006362455	1.381728523	0	0.018606646	0.010847768	0	0	0	0	0	0.058855229	0.00692759	0.115316036	0	0.007522348	0	0.003094104	0
Cdc14b	0.033184545	0.050575016	0.00862921	0.132388746	0.106730932	0.06450287	0.083227162	0.031098789	0.041756622	0.092660196	0.041107632	0.043914786	0.054222782	0	0.049068997	0.038061116	0.068289547	0.063328421	0.03125915	0.027154927	0.107390253	0.110813218	0.185418253	1.344544442	0.086323991	0.048853674	0.063206217	0.026397373	0.041255639	0.021787951	0.030553365	0.058040359	0.028726036	0	0.064881414	0.061403278	0.026021693	0.099717408	0.041460176	0
Gnao1	0.010625361	0.035936633	0.013872845	0.039989525	0.070884704	0.075890047	0.130788318	0.008366402	0	0.018636174	0.071969714	0.066481191	0.617135042	0	0.030768604	0.031158804	0.014512547	0.004448544	0	0	0	0.023544355	0.002534285	1.281704248	0.005608918	0	0	0	0.011184926	0.017436422	0	0.018806122	0	0.036563334	0	0	0.003512166	0.003641937	0.003647601	0
Uchl1	0.007602495	0.031298875	0	0.002558902	0.358199838	0.086616817	0.016845709	0.108418912	0.152967132	0.293967365	0.202822031	0.11268602	0.134471671	0	0.257680342	0.044761948	0.0216531	0.007555404	0.414495064	0.061542353	0.018030623	0.333436235	0.065950461	1.944358437	0	0.005369186	0	0.009204139	0.008433094	0.103531889	0	0	0	0.001985015	0	0	0	0	0.003338344	0.082317711
Hist3h2ba	0	0	0	0	0	0.004934657	0.004874426	0.015719446	0.060981001	0.02828723	0.007281707	0.046313578	0.042474863	0	0.01146087	0.028345876	0.04000041	0	0.158336925	0.076948962	0.060052543	0.135787158	0.089700637	1.425025693	0.053795519	0.08020792	0.302478908	0.006656508	0.023056187	0.057673486	0	0.034085488	0.023594677	0	0	0	0.011850871	0	0.010893708	0
Nnat	0.320315896	0.268232754	0.609910591	1.038774368	0.049731684	1.327931895	0.165472293	0.027519473	0.155791372	0.002733342	0.014611948	0.034698479	0.012653358	0.099028403	0.655475396	1.026542715	1.175148273	0.593663039	1.630250117	0.416921817	0.018128388	0.130896707	0.249813103	3.856890463	0.016558475	0.014062333	0.013025295	0.008151051	0.02350278	0.018275887	0	0.069397363	0	0.016072051	0.011434658	0	0.027288578	0.043778813	0.022559494	0.031810641
Snap25	0	0	0	0	0.004529105	0	0	0.045185259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004240652	1.304347573	0	0	0	0	0	0	0	0	0	0	0	0	0.002038675	0	0	0
Chga	0	0	0	0.003620632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003250456	1.578707283	0	0	0	0	0	0	0	0.056541993	0	0	0	0	0	0	0	0
Col8a1	0.003754537	0.024138569	0	0.000530628	0.078264267	0.015384388	0.093356624	0.013265208	0.00879973	0.077021613	0	0	0	1.918458286	0.025471583	0.005117879	0	0	0	0.039252424	0.053308016	0	0	2.383202453	0	0	0	0	0	0.00157815	0	0	0	0	0	0	0.006999596	0	0	0
Scg2	0	0.010790591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002953348	0	0	0.002183356	1.424693593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nov	0.012275469	0.150764824	0	0.006330038	0.332087416	0	0	0.035263128	0.016688888	0	0.002506728	0.003191508	0.003664711	0	0.006624426	0.001933668	0.000757785	0	0	0.020735444	0	0.030214015	0.023677579	2.21530143	0.005292968	0	0.008223513	0	0	0	0	0.006159377	0	0	0	0	0.015306025	0.287540753	0.006661737	0
Spock3	0	0.003064232	0	0	0.011962732	0	0	0.004555433	0	0	0	0	0	0	0.044727449	0	0	0	0	0	0	0	0	1.48693528	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003240756	0	0
Calca	0	0	0	0	0	0	0	0.008004476	0	0	0	0	0	0	0.091060595	0	0	0	0	0.001483955	0	0.00269291	0	2.625823372	0	0	0	0.084566324	0	0	0	0	0	0	0	0.464656856	0	0	0	0
Scg5	0	0.003380462	0	0.003601465	0.002594972	0	0	0	0	0	0.000364313	0	0	0	0.051360225	0.003678751	0.204368701	0	0	0.038202477	0	0.002851538	0	1.885824389	0.014826259	0	0	0.005345708	0.002385979	0	0	0	0	0	0	0	0.00328229	0	0.003721598	0.015517204
Chgb	0	0	0	0.000935043	0	0.086471694	0	0	0	0.002422215	0.000574043	0	0	0	0	0.007047808	0.001992436	0.003793086	0	0	0	0	0.002588203	2.271360835	0	0	0.006794822	0	0	0	0	0	0	0	0	0	0.004463502	0	0	0
Resp18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002588203	2.487009058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcsk1	0	0.004947491	0	0.007928775	0	0	0	0	0	0	0	0	0.00268496	0	0	0.003610338	0	0.003214797	0	0	0	0	0	2.177255169	0.011060968	0	0	0.30632704	0	0	0	0	0	0	0	0	0	0	0	0
Cplx2	0.330947898	0.29462962	0.26412542	0.212310015	0.154537017	0.09098649	0.105196405	0.201615402	0.265806844	0.139742065	0.040150532	0.060283036	0.03806356	0	0.137882502	0.090813633	0.129498375	0.031893936	0.157318747	0.09306864	0.082917363	0.374451623	0.565151047	3.514609762	0.032017997	0.006419366	0.01035176	0	0	0.315082303	0	0.023264745	0.068033937	0.06742005	0.004082133	0	0.015166927	0.027388931	0.020087944	0.074317909
Ascl1	0	0	0	0.008533462	0	0.020005257	0	0.002890825	0	0	0	0	0	0	0	0	0	0	0.009519082	0	0	0	0.007978937	3.725384278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmah	0.004417408	0.019231998	0.277627819	0.003606511	0.02992801	0	0.021645568	0.024138237	0.022616222	0.284270952	0.012171792	0.016197109	0.001529717	0	0.276549501	0	0.001911514	0.00081368	0.009752817	0.064076599	0	0.027862445	0.006871585	0	1.087935978	0.824779264	0.433572685	0.071334137	0.196366701	0.980206999	0.006794432	0.026004786	0	0.112876085	0.048166825	0.409918947	0.025441502	0.063985568	0.209470569	0.799845691
Trbv19	0	0	0	0	0	0	0	0	0	0	0	0	0.004488774	0	0	0	0	0	0	0	0	0	0	0	0.185318597	0.077026109	0.159392976	0.004598822	0	0	0	0	0	0	0	0	0	0	0	0
Cytip	0	0.011593548	0	0.000602562	0.041964079	0.030601699	0.043544551	0.009674724	0	0.004583333	0.019717162	0.11527257	0.030451977	0	0	0.113468088	0.254419458	0.208476189	0	0.07609106	0	0.221765758	0.016247161	0.036177464	2.00483807	1.5190593	1.67048351	0.843090184	0.751880918	0.968092595	0.76520996	1.073093759	1.708793286	0.765764088	0.623171464	0.171436834	1.27808963	0.752809074	0.098807164	0.043200341
Trbj1-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014036364	0.003837933	0	0	0	0	0	0.004311739	0	0	0	0	0	0	0	0
Gbp11	0	0	0	0	0	0.013019254	0	0.011737809	0	0.00210167	0	0.003531051	0	0	0.005165387	0	0	0	0	0	0	0	0	0	0.041626087	0	0	0	0	0	0	0	0	0	0	0	0.005206951	0.001696815	0	0
Gm26685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004438576	0	0.001741653	0	0	0.013856132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trbj2-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033090123	0.02254951	0	0.003526624	0	0	0	0.007971421	0	0	0	0	0	0	0	0
Trbv31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019226513	0	0	0.059356694	0.023039229	0.050982984	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8369	0.000210039	0.003769794	0	0	0.007683198	0	0	0	0	0	0	0	0.003235687	0	0	0	0	0	0	0.028764253	0	0.003215787	0	0	0.204067995	0.031313958	0.106362012	0	0.005706785	0.219783687	0	0.004410461	0	0	0.021277444	0	0.018018203	0	0.02561211	0
Gm14718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050823841	0.019667586	0.0311801	0.009127632	0	0	0	0	0	0	0	0	0	0	0	0
Cd247	0.002647514	0	0	0.017951869	0	0.010670705	0.011266592	0.018340163	0.007603212	0.034473785	0.014819886	0.066149951	0.080766337	0	0	0	0.001714027	0	0	0.004401142	0	0.007569648	0.016960383	0	0.89778776	0.781251047	0.929945466	0.554975343	0.305939845	0.002950981	0.009089873	0.02724427	0	0.14392624	0.005707022	0	0.005344216	0.017819436	0.003553831	0
E130215H24Rik	0.008152264	0	0	0	0.004231509	0.014591602	0	0	0	0	0.002785097	0.003350469	0	0	0	0	0.001849068	0.00285482	0.005527674	0.014722142	0	0.046529797	0.024370979	0	0.200248982	0.05794323	0.031278159	0	0.024267492	0.048406764	0.00678659	0.019235316	0	0	0.058414261	0.017713043	0.003077405	0	0.015154644	0
Akr1c12	0	0.002775926	0.004422954	0.00365362	0	0	0	0	0.002819516	0	0	0	0	0	0.00885254	0	0	0.006186513	0	0.003486141	0	0.000921672	0.032177699	0	0.230809829	0.037809954	0.015270693	0.167354144	0	0	0	0	0	0	0	0	0	0.01504964	0	0
Trbv2	0.000245141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072497128	0.045764139	0.055703345	0	0.015343075	0	0	0	0	0	0	0	0	0	0	0
Pacsin1	0	0	0	0.000438767	0	0	0.004467948	0	0.008729017	0	0	0.00183238	0.00533816	0	0	0.003500234	0	0.000443171	0	0	0	0	0.012067795	0.091253252	0.18907742	0.12071827	0.008192902	0.042239083	0.024670649	0.048847628	0	0.003404035	0.057532455	0	0	0	0.002994471	0.001906185	0	0
Traj43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013326198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013261665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trbv14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033967383	0.01637892	0	0.006788737	0	0	0	0	0	0	0	0	0	0	0	0
Nsg2	0.004196427	0.007848327	0	0	0.008064148	0.003492802	0	0.003793087	0.049103849	0.00223466	0.000647331	0.006281872	0	0	0	0	0	0	0	0	0	0	0	0.456324046	0.794337212	0.552920973	0.129953826	0.009957648	0.023304367	0.003231188	0.014044825	0.027215091	0	0	0	0	0	0.018392022	0.011640282	0
A530021J07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023134172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP23-81K14.3	0	0	0	0	0.004621466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004810599	0	0	0	0	0.209047956	0.042777501	0.020499845	0.01249515	0.027796468	0	0	0.005485846	0	0	0	0	0.001774833	0	0	0
Trbv26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037064168	0.00837388	0.008192902	0	0	0	0	0	0	0	0	0	0	0	0	0
Trav9-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015467621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trbv29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037899142	0.019887632	0.00322803	0	0.00441474	0	0	0	0	0	0	0	0	0	0	0
Satb1	0.107907711	0.09651708	0.014704724	0.060911378	0.069605112	0.034784663	0.038121768	0.015783748	0.045176285	0.007577907	0.004346187	0.007026435	0.018741451	0	0.035434137	0.022885214	0.148010789	0.085905362	0.04669448	0.032587622	0	0.058053903	0.171624363	0.041407265	1.223592154	0.871606707	0.451785509	0.295361066	0.389346346	0.143679687	0.07725021	0.035920843	0.053129808	0.079164493	0.235784007	0.213918279	0.012089946	0.006512151	0.043005381	0
Gabrr2	0	0	0	0	0	0	0	0.000835079	0	0	0	0	0	0	0	0.002840842	0	0	0	0	0	0.008891613	0	0	0.222555209	0.038659765	0.043131791	0	0	0	0	0.003803879	0	0	0	0	0	0	0	0
Slc16a5	0.003704781	0	0	0	0.006181533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051993732	0.031905323	0	0	0	0	0	0.004311739	0	0	0	0	0.004803247	0	0	0
Dapl1	0.009021625	0.010844124	0	0.000515616	0.003693511	0.097813435	0.027160503	0.020232498	0.003142319	0.002521046	0.002964416	0	0.008373869	0	0.044155486	0.018349888	0.002242179	0.015046951	0	0.06004839	1.141867078	0.060260788	0.128612226	0.036840612	0.918919565	0.512634725	0.083326112	0.005502076	0.004437524	0.009605196	0.025210697	0.003803879	0.219320067	0	0	0	0.004802118	0.002391825	0.012103043	0
Vipr1	0	0	0	0.002589067	0.006858928	0	0.003595567	0	0	0	0	0	0	0	0	0	0	0.007365903	0	0.00751467	0	0.003375232	0	0	0.206487535	0.114595799	0	0.00866332	0.006005085	0.004656008	0.025918035	0.042980176	0	0	0	0.017713043	0.004925253	0.019536185	0.003553831	0
St8sia1	0.000245141	0	0	0	0	0	0	0	0.024094436	0.002521046	0	0	0	0	0	0	0	0	0	0	0	0.04519619	0.02063192	0	0.128200035	0.02863989	0	0.004583208	0.005807183	0	0.017169434	0.029809353	0	0	0	0	0	0	0	0
Trbv3	0	0	0	0.001906325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092488175	0.022730478	0.018054167	0.004236647	0.021838848	0	0	0	0	0	0	0	0	0	0	0
Cd40lg	0.007695449	0	0	0	0.007411602	0	0.004391769	0.003517908	0	0	0.006698409	0.008465353	0	0	0	0	0	0	0	0.002445239	0	0.003861817	0	0	0.489802796	0.00779906	0.2868737	0.027990402	0.006384659	0	0	0.008623734	0	0	0	0	0	0	0	0
