uid	qHSC	aHSC	HSC-Ly	MPP5-IER	MPP5 Ly-I	MPP1-MKP	MPP1-G1	MPP2-G2	MPP2-M	MPP2-S	MPP3-IER	MPP3-S	MPP4-TCA	MPP4 Ly-I-a	MPP4 Ly-I-b	HSC-Mac-1	HSC-Mac-2	Mac-Nr1h3	ML-1a	ML-1b	ML-CC	ML-2	ML-MDP	ML-3	MEP	MkP-HSC	MkP-Kit	ErP-HSC	ErP-MEP	ErP-1	ErP-2	ErP-3	ErP-4	ErP-5	BMCP-G2	BMCP	pro-Mast	pre-Baso	Baso-Mature	MP	IG2-MP	IG2-proNeu1	EoP	proNeu-1a	proNeu-1b	proNeu-2	preNeu-1	preNeu-2	preNeu-3a	preNeu-3b	preNeu-3c	immNeu-1	immNeu-2	immNeu-3	MDP-1	MDP-2	cMoP-a	cMoP-b	D3-LM	pre-cDC1a	pre-cDC1b	pDC-CC	pDC	pre-cDC2	plasmaDC	CLP1-a	CLP1-b	CLP1-c	CLP2-Ly6d+	ALP-a	ALP-b	proB-cycling	preproB-1	pre-proB-2	preBcrII-G2M	preBcrII-S	preB-kappa	immB	matB	EILP	CHILP	ILCP-a	ILCP-b	ILC2	ILC1_3+NKP	pre-aceNKP	aceNKP
Cfp	0.015378125	0.056216967	0.063060598	0.054722564	0.136205595	0	0.170834346	0.013762883	0	0.009586447	0.044885554	0.066134832	0.024240873	0.147252797	0.072436923	1.82396137	1.644089718	3.466946697	0.14682064	0.096675995	0.142524628	0.209998127	0.335533345	0.019797295	0	0.048818205	0.0138735	0	0	0	0	0	0	0	0.042778161	0.037124661	0.045758281	0.100739118	0.106661028	0.520689079	0.146599258	0.037299425	0.071407295	0.152106131	0.158307093	0.298010057	0.331239199	0.41724772	0.37602015	0.433472295	0.750459116	0.853262202	1.312800761	1.078358362	0.238328469	0.724491239	1.170167631	1.223090991	0.419185083	1.267653264	1.162348103	0.070070225	0.229198118	0.284787492	0.217980305	0.077014289	0.168140088	0.021306722	0.108687942	0	0.102896871	0	0	0.015672463	0	0	0	0.049074462	0.18794634	0.063491523	0.899481185	0	0	0	0.036385879	0	0
Olfr287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008800347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009697667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP23-292C5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011812398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007707598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F13a1	0	0	0	0	0	0	0	0	0.021646467	0.018047057	0.035740126	0.02562643	0	0.027785093	0	0	0	0	0	0.041320542	0.079608782	0.20794987	0.870338794	0.051833286	0	0	0	0	0	0	0	0.024291261	0	0	0.014220076	0.074903732	0	0.012214176	0	1.637675965	0.282499779	0.277971466	0.100998698	0.296251999	0.549584749	0.353723908	0.187495352	0.263491779	0	0	0	0	0	0.030564462	0.493583014	1.995606542	2.875856863	2.888413854	1.771745414	0.142057062	0.123452732	0	0	0.197570497	0	0	0.043307332	0	0.027280546	0	0	0	0	0.020198229	0.024746244	0.082425715	0.262588458	0.082787645	0.033541614	0	0	0	0	0.237574357	0.046661445	0	0.134025832
Ms4a6c	0.286923834	0.448969157	0.381000355	0.256745638	0.445874658	0.056247657	0.122232512	0.27111367	0.171964844	0.117212438	0.264945481	0.3344106	0.269284805	0.219226581	1.404320563	0.43620779	0.324421113	0.310868212	0.474481994	0.613331194	0.836672415	0.722423323	1.823556448	0.067882478	0.01002602	0.011136129	0.023958427	0	0	0	0	0.021588211	0	0	0.502497023	0.521797423	0.147801261	0.665017538	0.87548082	2.071128409	0.669409735	0.324789724	0.862797425	0.107952274	0.221198983	0.171018581	0.208629158	0.268795253	0	0	0.178174899	0	0	0.074312999	1.140970442	2.34922831	2.837861897	2.978264031	2.509512513	2.942210303	2.23011916	0.605071111	0.710699028	0.997481031	0.059718618	0.234793092	0.354481824	0.226244337	0.445745441	0.174941172	0.349678004	0.057589256	0.132382924	0.320241681	0	0	0	0.135747869	0.145981848	0.055401131	0.241422191	0.072333793	0	0.078791572	0.048338296	0.042177847	0
1700012B09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009930182	0.01971615	0.022387178	0	0	0	0	0	0.023456761	0	0	0	0	0	0.028208471	0.037485387	0.106994516	0.040081174	0	0.220087269	0.054767385	0	0	0.044901356	0.01639788	0.013637613	0	0.013908165	0	0	0	0	0	0	0.038503315	0.104588356	0.319904855	0.227951721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emb	0.461631674	0.575165137	1.017926749	0.716448027	1.213098024	0.091686986	0.690181272	0.40336173	0.647422318	0.468075007	1.231025456	0.712437961	0.993305282	1.824697204	1.357071894	0.590574066	0.452076877	0	1.644448764	1.070353434	1.707486799	1.981314687	2.555888049	0.232173759	0.063232464	0.039472275	0.070806665	0.016887418	0.062852609	0	0	0	0	0	1.138007374	0.821731127	0.480592069	1.213790957	1.345509731	2.820403694	1.895017941	1.31278701	1.01763956	1.030411866	1.199626157	0.937269708	0.697432978	0.679413026	0.100246992	0.199996611	0.312174171	0.612534235	1.065762209	2.016647592	2.140488853	2.900691127	2.956008696	3.10933827	1.44453621	0.767159878	0.805599252	1.053844281	0.687721891	1.589638976	0.14318116	1.760991806	1.700272842	1.847509172	1.694896221	1.689822009	1.833636353	0.745446854	1.384308807	1.832362961	0.111737605	0.257578277	0.044259874	0	0.090822783	0.575833899	1.78841158	1.270685099	1.277844537	2.162854434	1.333996631	0.740675987	1.703795359
Ccl24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010822445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063017119	0	0.005610536	0	0	0.008237993	0	0	0.007213859	0	0	0	0	0	0	0.012586415	0.012396648	0.017298474	0.026575811	0	0	0	0	0	0	0	0	0.023537625	0	0	0	0	0	0.019630681	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Met	0.05015771	0	0	0	0	0	0.010135961	0	0	0	0	0.009383237	0.020741709	0	0.080706098	0	0.023851617	0	0.057525604	0	0.043290025	0.04324058	0.14405768	0	0	0	0	0	0	0	0	0	0	0	0.069104595	0.023834715	0.018941923	0.02972801	0	0.370733966	0.040280187	0.019141741	0	0.020512737	0.021846222	0.023777567	0.038654918	0.036799178	0	0	0	0	0	0	0.098365386	0.40213806	0.620904483	0.714483976	0.179221591	0.305806662	0.173203767	0	0.051235638	0	0.009973233	0.022977819	0	0	0	0	0	0	0	0	0	0	0	0	0.050037338	0	0	0	0	0	0	0	0
Ncln	0.131094912	0.212632033	0.123657261	0.298791423	0.156409954	0.254655021	0.331367764	0.329147477	0.232282055	0.20997828	0.202480184	0.130091318	0.165870332	0.176819939	0.044347515	0.47477384	0.3582815	0.28758627	0.200194478	0.291168503	0.416761006	0.556791059	0.589733426	0.178070987	0.271058963	0.317378202	0.276106191	0.289799109	0.121336333	0.474081586	0.58482831	0.512741369	0.079939788	0.186408331	0.467036147	0.352406341	0.196607232	0.414820915	0.546250217	1.193216797	0.808598017	0.926759755	0.33678577	0.8056624	0.881742119	0.797582147	0.701284333	0.368717814	0.334249411	0.282787607	0.459119499	0.114241216	0.244993693	0.063117379	0.762377955	0.671565091	0.771884691	0.974420203	0.418408	0.382724416	0.251456052	0.320873047	0.283384299	0.177653335	0.048336667	0.088386558	0.285902762	0.075416876	0.205434537	0.020871731	0.261770026	0.219675251	0.136755482	0.1540081	0.126514564	0.320862346	0.157986995	0.067177093	0.166081573	0.236996363	0.1064382	0.14611437	0.200930825	0.145285997	0.227469489	0.16861342	0.156638013
Nrg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271182037	0.013622249	0.056727305	0	0.1607899	0.137200127	0.112491067	0.053401236	0.05487333	0.027770657	0	0	0	0	0	0.044044569	0.126883043	0.391761775	0.541692787	0.052453536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042926619	0	0	0	0	0	0.041177143	0	0	0	0
Soat1	0.262365016	0.357236993	0.103797609	0.149717725	0.061509333	0.127533256	0.257431918	0.409019528	0.294326256	0.223715936	0.092202393	0.200472181	0.146790597	0.216422025	0.292869014	0.600806318	0.659567763	0.882348682	0.131896759	0.14737226	0.175556597	0.149223866	0.29821575	0.034338429	0.042977235	0.088479979	0.119128938	0	0.024710209	0	0	0	0	0	0.051184974	0.061258067	0.062227056	0.108673755	0	1.089652878	0.562932597	0.415674521	0.122475718	0.529540981	0.591135466	0.466811794	0.512783332	0.364503931	0.231364653	0.390890641	0.604140918	0.539132814	0.596822037	0.591085632	0.457082133	0.728627952	0.932229124	1.250216482	0.800920572	0.28226127	0.288328873	0.163691598	0.056978762	0.18777666	0.130146542	0.158072025	0.056430799	0.099216457	0.221845994	0.091375825	0.126823943	0.11902516	0.154283102	0.234554596	0.161420274	0.104905677	0.037178958	0.09589385	0.171559293	0.19691975	0.118899401	0.244208196	0.16967047	0.137103748	0.265963347	0.304580957	0.188414363
Gria3	0.202682288	0.164779523	0.254530257	0.083189422	0.14014636	0.034958494	0.080091676	0.100299848	0.121460933	0.086661384	0.200951154	0.090441991	0.135261764	0.183723035	0.194996661	0.127179458	0.163277778	0	0.179632291	0.226582317	0.191040768	0.277108092	0.692166126	0.034720507	0	0.073342422	0.025271387	0	0.024710209	0	0	0	0	0	0.147353916	0.161554976	0	0.183702334	0	1.090454362	0.450217388	0.44314898	0.496655887	0.436576347	0.25003623	0.318190171	0.176300581	0.211303416	0	0	0	0	0	0	0.426465125	0.981172401	1.423416311	1.627024188	0.064551371	0.167409357	0.24186093	1.087608806	1.135261237	0.953926028	0.120859714	0.404587557	0.247475754	0.337304943	0.381856798	0.314822505	0.318926377	0.05697684	0.316252587	0.285390753	0	0	0	0.048801702	0	0.327517992	0.427288503	0.424558399	0.423225556	0.102581105	0.093798997	0.275093119	0.153131631
Tifab	0	0	0	0.023418556	0	0	0	0	0.019534025	0.026705426	0.024169841	0.019449237	0.029055256	0.053318458	0.046731711	0	0	0.08293556	0.079659549	0.195526053	0.102236528	0.284612022	0.676694685	0	0.039582684	0	0.017333443	0.016887418	0.022726174	0	0	0	0	0	0.063862358	0.021825779	0	0	0	0.933931049	0.645305128	0.383164751	0.091569584	0.362147908	0.367058973	0.221678492	0.190706629	0.166655298	0	0	0	0	0	0.042346575	0.364617675	1.006880868	1.392879707	1.368873362	0.864077291	1.179559033	0.955642757	0.463441875	0.318312195	0.623853755	0.071413883	0.062582292	0.063103429	0.076855108	0.297907779	0.258465109	0.090651879	0.623754451	0.122560081	0.024118432	0.310021076	0.476091708	0.36820067	0.085112114	0	0	0.128428704	0.032805925	0.029501624	0.039085532	0	0.146727423	0.078925489
Erp29	0.641720079	0.79013588	0.806494937	1.072092287	1.060453099	1.027785483	1.399945331	0.907788543	1.051561934	1.037247187	1.264882218	1.185270017	0.799608708	0.897152524	0.838629507	1.156373112	0.990951084	1.232060808	1.901787493	1.830983357	1.827659105	2.262898279	2.451846892	1.128022016	0.887258583	0.958406742	1.356508158	0.843460815	0.467960454	0.791764745	1.569596693	2.272074405	1.095070857	2.192349911	1.884835295	1.70802868	1.112276286	2.007573574	1.645735531	2.983264155	2.370623006	2.283972536	1.787760098	2.257564416	2.080424529	2.139298105	1.430742061	1.271749615	0.551157885	0.401629099	0.485183256	0.156986409	0.040908387	0.204901577	2.458349764	2.734798053	3.028537925	2.942118878	1.927190716	2.629058817	2.700040062	2.330476573	2.535588715	2.408732151	1.319877019	1.340820685	1.965190347	1.15934388	2.009291413	1.682256988	1.707108097	1.809023479	1.064952204	1.686842885	0.809099914	1.038089458	0.94895263	1.679504975	1.270323506	1.646736109	1.527824068	1.09219662	1.057276157	0.757166685	0.446878602	0.912942126	0.529614246
Pdia4	0.225270321	0.251152293	0.362235599	0.392982961	0.382722244	0.419072116	0.707283132	0.516641597	0.442205218	0.442128717	0.260218225	0.289362696	0.452313814	0.33264201	0.160156212	0.568583674	0.662241366	0.35995608	0.513564769	0.524388983	0.741930568	0.743172988	0.843312124	0.335031131	0.412437968	0.346598883	0.615327117	0.378893964	0.19315378	0.220684844	0.387891803	0.232110272	0.058616425	0.151031637	0.812322294	0.693459656	0.336006732	1.534079665	1.365407377	1.563855714	1.136752183	1.327317019	1.161889668	1.437777625	1.362127509	1.080958407	0.398743075	0.383942195	0	0	0.111884175	0	0	0.03305278	0.950806912	1.246927208	1.180818456	1.228987174	0.120792637	0.395012949	0.584326552	0.58830387	0.56821922	0.52791221	2.023453935	0.388483658	0.515461859	0.181585967	0.483911285	0.441328663	0.486753416	0.418615327	0.381045269	0.501956863	0.599058136	0.394325291	0.150433755	0.296318162	0.388380875	0.470050341	0.284738597	0.472660532	0.366811785	0.402216959	0.487362335	0.470467316	0.439814559
Hsp90b1	1.161346169	1.421813023	1.045266543	1.625456232	1.230390682	2.025298338	2.199772332	2.155788582	1.796537516	1.584000002	1.203786689	1.50692449	1.260004958	1.133072998	1.236101633	2.37367529	2.953059199	3.180901775	1.993937198	1.93161334	2.540737613	2.476899775	2.560077776	1.52179352	1.187486918	1.919882866	3.243591964	1.37672032	0.655517984	1.398388782	1.886485403	1.995086697	0.777844417	1.478719076	3.18389946	2.493256699	1.016180478	4.088963798	4.149503763	3.90700023	3.352735973	3.51440195	3.605948042	3.637077705	3.736452881	3.511309953	2.423876618	2.004163487	0.812331471	1.095264499	1.8105148	0.85560615	0.202056105	0.043748537	3.159433986	3.269099641	3.266434613	3.5578269	1.685720401	2.288161547	2.167857969	2.786419922	3.018533393	2.638596717	3.84691087	1.431854534	1.443693658	0.941368532	1.906478275	1.454812683	1.983903621	1.581555825	1.070074209	2.108566066	1.842071725	1.987650917	0.840233675	1.510274525	1.766816772	1.83433091	1.435871087	1.603359575	1.528211787	1.413666245	0.860288097	1.633168014	1.55831778
Ctsz	0.563127875	0.582554751	0.419736697	0.565801951	0.501663334	0.593969846	0.521680088	0.480887444	0.509161316	0.385626249	0.491834129	0.804771823	0.235374227	0.33247846	0.535265867	1.712475215	1.562166389	2.791162878	0.838736742	0.810599114	0.808233034	1.149876604	1.378796428	0.637018032	0.345159188	0.672523246	0.589996409	0.441135372	0.380616186	0.543415005	0.591370629	0.703751652	0.147417569	0.336269816	1.233046998	1.025009127	0.61184806	0.999632407	0.696667275	2.227272672	1.625703349	1.784735434	0.855037594	1.634043468	1.601238331	1.691486321	1.328694923	0.821614508	0.264409076	0.23163905	0.837166362	0.292266511	0.260395517	0.384885394	1.82690925	2.08971562	2.480906675	2.517022528	1.920799835	2.121369338	1.888721763	1.684223898	1.455683785	1.070740998	1.026033472	0.495969943	0.590397536	0.455475389	0.674821052	0.728566565	0.568022359	0.476704494	0.403159954	0.521791519	0.449189556	0.519887936	0.260806062	0.771700912	1.319869944	0.562651525	0.832147389	0.347523306	0.479462106	0.685016135	0.363477902	0.612827667	0.481835957
Itga1	0	0	0	0	0	0	0	0.026750613	0.021646467	0.013619252	0	0	0	0	0	0	0.073187572	0	0	0	0	0.01449871	0.067081321	0	0	0	0.004357991	0	0	0	0	0	0	0	0	0	0.032599892	0	0.063049846	0.220452099	0.037926751	0.022241086	0	0.013706919	0.015197727	0	0.031905088	0.035127625	0	0	0	0	0	0	0.033765407	0.065017536	0.256414283	0.405222333	0.082206964	0	0.022106978	0	0.0240822	0.017507983	0	0.045099533	0.036353245	0	0	0	0.028759486	0	0	0	0	0	0	0	0	0	0	0.022134143	0	0.026555101	0	0	0.118873256
Plod3	0.134070596	0.138490822	0.132406519	0.188081324	0.11420514	0.100770632	0.147208014	0.110424729	0.094849827	0.064780864	0.180114196	0.123934406	0.186313753	0.05870493	0.038813125	0.196527406	0.238670972	0.309257002	0.147958402	0.216843155	0.255793852	0.323307037	0.445751963	0.149968327	0.090547562	0.057676142	0.089448481	0.144626248	0.094335815	0.063599647	0.072093034	0.099625332	0	0.010585102	0.256546441	0.26026493	0.118283928	0.299229179	0.136687888	0.848213999	0.671108113	0.656604927	0.202712822	0.91472598	0.889875629	0.619086131	0.484750577	0.210023284	0.09866284	0.086809099	0.263941703	0.223499823	0.138744641	0.177197106	0.629695701	0.778579713	0.729621417	0.792793878	0.710930505	0.084951308	0.072362522	0.023348519	0.054332575	0.075131784	0.024606656	0.037149878	0.169347846	0.096855122	0.107803815	0.079619399	0.074550123	0.035210052	0.119753119	0.081861083	0	0.068382265	0.030971676	0	0.054486566	0.044512993	0.043731745	0.044089741	0.168884239	0.038606102	0	0.114608539	0
Tfec	0.455279917	0.388221356	0.255944405	0.179329144	0.103920007	0.065734824	0.202410762	0.144844242	0.054888152	0.071788702	0.098072411	0.191713726	0.150507156	0.065982734	0.194382085	0.377967344	0.229852104	0.623558203	0.041319789	0.153191173	0.205012908	0.069150711	0.22297104	0	0	0.019402428	0.056262931	0	0.028333853	0	0	0	0	0	0.024252082	0.051453214	0.020962012	0.014402644	0	0.615014444	0.451954534	0.408735283	0.025271849	0.520952066	0.618942129	0.578831274	0.482567766	0.146820446	0.02998908	0	0.038391526	0	0	0	0.250094079	0.440499999	0.745187024	0.796925404	0.086607847	0	0	0	0	0	0.044724821	0.054872329	0.060607645	0	0	0.032485756	0	0	0	0.022877298	0	0	0	0	0	0	0	0	0.029693705	0	0.039911501	0	0
Gm15556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005625019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005625019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006305896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006371182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl14epl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006541911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004030289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neurog2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009212796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meox1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005385647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm42787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005385647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009212796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110017D15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008174319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msmb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003874873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krt80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00729045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003874873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009927422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009189715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ckmt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05600167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Car6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009927422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921508M14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004475708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006792027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012098271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700095J07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005927023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930562F07Rik	0	0	0	0	0	0	0.016056119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03846865	0	0	0	0.004357991	0	0	0	0	0	0	0	0	0.03101668	0	0	0	0.069554332	0.113732006	0.032938679	0.018181006	0.011407216	0.015140475	0	0	0.008409404	0	0	0	0	0	0	0.026298684	0.029842433	0.042706467	0.029159965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018666464	0	0	0	0	0	0.014041471	0
4930562C15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007097393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
